started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2023-12-01 09:19:13.463000+00:00,2023-12-01 09:22:11.676000+00:00,178,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635
2023-12-01 09:20:13.052000+00:00,2023-12-01 09:24:59.055000+00:00,286,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142
2023-12-01 09:20:48.469000+00:00,2023-12-01 09:29:33.075000+00:00,524,216,Johanneskirken,på Sydnesplassen,60.38853002489311,5.318665231464365,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787
2023-12-01 09:21:32.567000+00:00,2023-12-01 09:31:48.499000+00:00,615,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635,2336,Møllestranden,Ved badebrygge,60.380044402639385,5.350823586678217
2023-12-01 09:25:44.503000+00:00,2023-12-01 09:29:03.745000+00:00,199,49,Studentsenteret UiB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536,216,Johanneskirken,på Sydnesplassen,60.38853002489311,5.318665231464365
2023-12-01 09:26:28.194000+00:00,2023-12-01 09:31:46.019000+00:00,317,132,Nøstetorget,Sukkerhusbryggen,60.3921816648884,5.315016280520865,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155
2023-12-01 09:28:46.661000+00:00,2023-12-01 09:42:02.142000+00:00,795,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2023-12-01 09:29:49.549000+00:00,2023-12-01 09:40:19.454000+00:00,629,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635,156,Allehelgens plass,ved Politihuset,60.39265146337743,5.328976911981613
2023-12-01 09:29:49.562000+00:00,2023-12-01 09:34:43.045000+00:00,293,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2023-12-01 09:31:05.214000+00:00,2023-12-01 09:33:41.731000+00:00,156,1900,Tonningneset,ved Møllendalsveien 31,60.379576056996115,5.344655017198988,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2023-12-01 09:33:19.613000+00:00,2023-12-01 09:43:53.617000+00:00,634,810,Amalie Skrams vei Sør,Amalie Skrams vei 1,60.408096993005785,5.325510899047174,803,Permanenten,Ved Inngang,60.3906427466302,5.324397430398562
2023-12-01 09:34:29.057000+00:00,2023-12-01 09:46:38.712000+00:00,729,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787,804,Stenersen,Til høyre for inngang,60.390174061139966,5.324792207669702
2023-12-01 09:36:32.814000+00:00,2023-12-01 09:42:13.542000+00:00,340,3436,Dag Hammarskjöldsvei 73,under tak ved nr. 73,60.35264796598477,5.298680226505098,3438,Fyllingsdalen bussterminal,mot inngang Oasen ,60.34929962482292,5.288490147562243
2023-12-01 09:36:43.589000+00:00,2023-12-01 09:41:29.549000+00:00,285,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565
2023-12-01 09:36:57.672000+00:00,2023-12-01 09:43:39.362000+00:00,401,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,223,Rådhuset,På lekeplass ved Rådhuset ,60.39148438859138,5.328519197920741
2023-12-01 09:37:32.896000+00:00,2023-12-01 09:51:23.248000+00:00,830,132,Nøstetorget,Sukkerhusbryggen,60.3921816648884,5.315016280520865,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2023-12-01 09:38:59.513000+00:00,2023-12-01 09:53:33.185000+00:00,873,49,Studentsenteret UiB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218
2023-12-01 09:39:14.527000+00:00,2023-12-01 09:42:15.267000+00:00,180,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329
2023-12-01 09:39:20.592000+00:00,2023-12-01 09:41:26.080000+00:00,125,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396224461626154,5.315384703788823,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455
2023-12-01 09:40:18.663000+00:00,2023-12-01 09:50:20.349000+00:00,601,140,Sandviksbodene,Sjøgaten 2A,60.40569501689435,5.323373526334763,792,Busstasjonen 2 Vest,Vis a vis Hotel Scandic Ørnen,60.388283833541436,5.332872680372475
2023-12-01 09:46:55.629000+00:00,2023-12-01 09:57:41.785000+00:00,646,217,Nykirkekaien,Langs C. Sundts gate,60.39705738914522,5.314548482139799,809,Skutevikstorget,På sørsiden av torget,60.40222876911276,5.320744723528605
2023-12-01 09:48:32.142000+00:00,2023-12-01 09:54:39.856000+00:00,367,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134
2023-12-01 09:48:42.653000+00:00,2023-12-01 09:55:14.460000+00:00,391,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525
2023-12-01 09:49:23.802000+00:00,2023-12-01 09:52:23.433000+00:00,179,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251
2023-12-01 09:49:29.330000+00:00,2023-12-01 09:57:36.398000+00:00,487,1892,Neumanns gate II,Nær Neumanns gate 25,60.39097915423838,5.320656172070585,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251
2023-12-01 09:52:00.825000+00:00,2023-12-01 09:55:57.027000+00:00,236,49,Studentsenteret UiB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2023-12-01 09:52:10.128000+00:00,2023-12-01 10:00:26.147000+00:00,496,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616,788,Danmarksplass,Ved bybanestopp,60.376082994809856,5.339851409058042
2023-12-01 09:52:44.248000+00:00,2023-12-01 09:55:36.384000+00:00,172,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649
2023-12-01 09:53:07.715000+00:00,2023-12-01 10:00:07.823000+00:00,420,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,7,Neumanns gate,Ved Konsertpaleet,60.39138580667719,5.319194867192266
2023-12-01 09:53:24.997000+00:00,2023-12-01 10:04:22.738000+00:00,657,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734
2023-12-01 09:54:01.460000+00:00,2023-12-01 09:59:29.994000+00:00,328,223,Rådhuset,På lekeplass ved Rådhuset ,60.39148438859138,5.328519197920741,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.38785633733042,5.334459219764085
2023-12-01 09:54:26.956000+00:00,2023-12-01 09:56:35.956000+00:00,129,156,Allehelgens plass,ved Politihuset,60.39265146337743,5.328976911981613,1892,Neumanns gate II,Nær Neumanns gate 25,60.39097915423838,5.320656172070585
2023-12-01 09:54:38.046000+00:00,2023-12-01 10:04:33.506000+00:00,595,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.394549852530844,5.327049981572372,1046,Ole Vigs gate,Ole Vigs Gate 4,60.385922875207626,5.321431717819451
2023-12-01 09:58:25.701000+00:00,2023-12-01 10:10:56.418000+00:00,750,2346,Gamle Bergen,Utenfor nordre inngang til museet,60.41830821831951,5.309946203281243,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935
2023-12-01 10:00:55.428000+00:00,2023-12-01 10:08:43.787000+00:00,468,809,Skutevikstorget,På sørsiden av torget,60.40222876911276,5.320744723528605,221,Sandvikstorget,ved Norges Fiskerimuseum,60.408582102784685,5.322648583141813
2023-12-01 10:02:06.237000+00:00,2023-12-01 10:03:47.148000+00:00,100,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761
2023-12-01 10:06:13.669000+00:00,2023-12-01 10:13:02.612000+00:00,408,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218,804,Stenersen,Til høyre for inngang,60.390174061139966,5.324792207669702
2023-12-01 10:07:52.149000+00:00,2023-12-01 10:15:04.231000+00:00,432,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2023-12-01 10:10:10.176000+00:00,2023-12-01 10:28:09.125000+00:00,1078,117,Verftet,Ved kaien på ved Georgernes verft,60.395877002094046,5.307755827707297,117,Verftet,Ved kaien på ved Georgernes verft,60.395877002094046,5.307755827707297
2023-12-01 10:10:33.918000+00:00,2023-12-01 10:13:13.967000+00:00,160,82,Den Nationale Scene,ved hovedinngangen,60.39245536165015,5.320185176096857,22,Skur 11,Nord for skur 11,60.396384231131684,5.324169337618514
2023-12-01 10:15:46.016000+00:00,2023-12-01 10:18:45.912000+00:00,179,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455
2023-12-01 10:16:22.549000+00:00,2023-12-01 10:20:41.343000+00:00,258,1816,Hansaparken,I gangtunell ved butikk,60.38604412210008,5.349253890141261,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2023-12-01 10:16:41.703000+00:00,2023-12-01 10:23:58.411000+00:00,436,132,Nøstetorget,Sukkerhusbryggen,60.3921816648884,5.315016280520865,34,Cornerteateret, Ved BI,60.38246949877819,5.3260934892086595
2023-12-01 10:19:28.909000+00:00,2023-12-01 10:25:53.105000+00:00,384,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761
2023-12-01 10:19:44.607000+00:00,2023-12-01 10:25:43.823000+00:00,359,2338,Bontelabo,Innenfor inngang til takgarasje (Kun åpent fra 07:00 til 17:00),60.40175764348675,5.316562300638424,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046
2023-12-01 10:21:26.296000+00:00,2023-12-01 10:46:52.146000+00:00,1525,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455,33,Høgskulen på Vestlandet,Ved hovedinngang til skolen,60.369179844976586,5.349443793165847
2023-12-01 10:23:41.873000+00:00,2023-12-01 10:28:54.253000+00:00,312,646,Bjørnsonsgate,Ved Årstad VGS,60.373985939857135,5.342082137178068,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777
2023-12-01 10:24:38.594000+00:00,2023-12-01 10:36:42.727000+00:00,724,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649,33,Høgskulen på Vestlandet,Ved hovedinngang til skolen,60.369179844976586,5.349443793165847
2023-12-01 10:26:08.834000+00:00,2023-12-01 10:29:46.726000+00:00,217,1894,Kong Oscars gate,Ved Kong Oscars gate 36,60.393323250707,5.330654155344547,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2023-12-01 10:29:15.709000+00:00,2023-12-01 10:37:03.909000+00:00,468,34,Cornerteateret, Ved BI,60.38246949877819,5.3260934892086595,132,Nøstetorget,Sukkerhusbryggen,60.3921816648884,5.315016280520865
2023-12-01 10:30:22.545000+00:00,2023-12-01 10:38:34.244000+00:00,491,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2023-12-01 10:31:34.105000+00:00,2023-12-01 10:45:16.869000+00:00,822,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761,1048,Øvre Korskirkeallmenning,På venstre side av allmenning,60.395099485721786,5.328645087376344
2023-12-01 10:31:59.225000+00:00,2023-12-01 10:36:09.018000+00:00,249,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565,117,Verftet,Ved kaien på ved Georgernes verft,60.395877002094046,5.307755827707297
2023-12-01 10:32:02.889000+00:00,2023-12-01 10:43:17.749000+00:00,674,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787,804,Stenersen,Til høyre for inngang,60.390174061139966,5.324792207669702
2023-12-01 10:33:17.594000+00:00,2023-12-01 10:48:13.848000+00:00,896,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467341026586,5.310007717995973
2023-12-01 10:34:26.271000+00:00,2023-12-01 10:38:02.417000+00:00,216,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635
2023-12-01 10:35:22.946000+00:00,2023-12-01 10:39:33.573000+00:00,250,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2023-12-01 10:43:24.990000+00:00,2023-12-01 10:56:06.163000+00:00,761,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2023-12-01 10:43:36.352000+00:00,2023-12-01 10:57:29.028000+00:00,832,298,Østre Murallmenningen øvre,Østre Murallmenningen / Markeveien,60.39397677863768,5.318713236118583,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891
2023-12-01 10:44:32.828000+00:00,2023-12-01 10:56:16.408000+00:00,703,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,216,Johanneskirken,på Sydnesplassen,60.38853002489311,5.318665231464365
2023-12-01 10:44:56.825000+00:00,2023-12-01 10:50:16.881000+00:00,320,795,Fosswinckels gate,I gågate,60.38658166593217,5.327978744635743,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2023-12-01 10:45:50.316000+00:00,2023-12-01 10:51:29.080000+00:00,338,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275
2023-12-01 10:48:49.865000+00:00,2023-12-01 11:16:48.475000+00:00,1678,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329
2023-12-01 10:49:47.662000+00:00,2023-12-01 10:52:47.345000+00:00,179,1048,Øvre Korskirkeallmenning,På venstre side av allmenning,60.395099485721786,5.328645087376344,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2023-12-01 10:51:06.755000+00:00,2023-12-01 11:00:00.022000+00:00,533,646,Bjørnsonsgate,Ved Årstad VGS,60.373985939857135,5.342082137178068,116,Lysverket,"Gamle Lysverket, ved KODE",60.38962622255798,5.3298637396027
2023-12-01 10:51:57.439000+00:00,2023-12-01 10:58:21.949000+00:00,384,223,Rådhuset,På lekeplass ved Rådhuset ,60.39148438859138,5.328519197920741,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777
2023-12-01 10:52:38.263000+00:00,2023-12-01 10:57:22.858000+00:00,284,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.38785633733042,5.334459219764085
2023-12-01 10:52:52.375000+00:00,2023-12-01 10:59:41.272000+00:00,408,49,Studentsenteret UiB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265
2023-12-01 10:58:10.832000+00:00,2023-12-01 11:02:58.088000+00:00,287,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396224461626154,5.315384703788823
2023-12-01 11:02:00.100000+00:00,2023-12-01 11:11:50.191000+00:00,590,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525
2023-12-01 11:02:15.372000+00:00,2023-12-01 11:05:34.739000+00:00,199,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134
2023-12-01 11:04:42.344000+00:00,2023-12-01 11:15:18.108000+00:00,635,117,Verftet,Ved kaien på ved Georgernes verft,60.395877002094046,5.307755827707297,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155
2023-12-01 11:05:37.048000+00:00,2023-12-01 11:17:05.700000+00:00,688,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275
2023-12-01 11:06:10.299000+00:00,2023-12-01 11:58:58.793000+00:00,3168,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467341026586,5.310007717995973,1890,Christian Michelsens institutt,Nær Jekteviksbakken 31,60.38971028611195,5.314041873201262
2023-12-01 11:13:33.822000+00:00,2023-12-01 11:29:41.732000+00:00,967,216,Johanneskirken,på Sydnesplassen,60.38853002489311,5.318665231464365,3397,Kristianborg bybanestopp,Foran garasjer ved Bybanestopp,60.35779657270476,5.342069876253731
2023-12-01 11:15:36.348000+00:00,2023-12-01 11:17:32.840000+00:00,116,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275
2023-12-01 11:16:03.787000+00:00,2023-12-01 11:21:37.681000+00:00,333,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275
2023-12-01 11:18:48.247000+00:00,2023-12-01 11:30:44.619000+00:00,716,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134
2023-12-01 11:20:35.964000+00:00,2023-12-01 11:28:29.846000+00:00,473,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907
2023-12-01 11:25:32.319000+00:00,2023-12-01 11:39:09.157000+00:00,816,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,818,Vågsallmenningen,Ved Husfliden,60.393689548634,5.3265806966930995
2023-12-01 11:25:35.870000+00:00,2023-12-01 11:27:28.669000+00:00,112,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635
2023-12-01 11:30:14.159000+00:00,2023-12-01 11:36:27.687000+00:00,373,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
